Handle;Title;Body (HTML);Vendor;Product Category;Published;Variant SKU;Variant Price;Cost per item;Variant Inventory Tracker;Variant Inventory Qty;Image Src;Image Position;Variant Requires Shipping;Variant Barcode;Status
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_1_4.jpg;2;;;
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_1_5.jpg;3;;;
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_1_2.jpg;4;;;
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_1_3.jpg;5;;;
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_1_8.jpg;6;;;
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_1_0.jpg;7;;;
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_1_10.jpg;8;;;
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_0_1.jpg;9;;;
GR22778;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22778_H_0_2.jpg;10;;;
GR22779;Ghana & Lindos Cafe Table 70 x 70 Nature + Dining Chair 2-pack Black;<div><p>Ghana - the perfect café table for all summer coffee hours! The table has a minimalist design in tasteful teak and is collapsible for practical movement and storage. Here in trend -proof combination with our popular dining chairs from the Lindos series. The chairs have integrated armrests in black aluminum and seat in black rope. Create an inviting eye -catcher that impresses!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Rope<br/>Main Material Table: Teak<br/>Material Legs Chair: Steel<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 68<br/>Chair Height: 85<br/>Chair Width: 55<br/>Chair Depth: 66<br/>Length Between Legs Table: 70<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 150<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22779;0;1517.00;shopify;17;https://api.venturedesign.se//assets/products/1200x/GR22779_H_0_0.jpg;1;TRUE;;draft
GR22779;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22779_H_1_4.jpg;2;;;
GR22779;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22779_H_1_5.jpg;3;;;
GR22779;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22779_H_1_2.jpg;4;;;
GR22779;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22779_H_1_3.jpg;5;;;
GR22779;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22779_H_1_9.jpg;6;;;
GR22779;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22779_H_1_0.jpg;7;;;
GR22779;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22779_H_0_2.jpg;8;;;
GR22779;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22779_H_0_1.jpg;9;;;
GR22780;Ghana & Lindos Cafe Table 70 x 70 Nature + Dining Chair 2-pack Black;<div><p>Ghana - the perfect café table for all summer coffee hours! The table has a minimalist design in tasteful teak and is collapsible for practical movement and storage. Here in trend -proof combination with our popular dining chairs from the Lindos series. The chairs are stackable and have a frame construction in black aluminum and seat in black rope. Create an inviting eye -catcher that impresses!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Rope<br/>Main Material Table: Teak<br/>Material Legs Chair: Steel<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 86<br/>Chair Width: 57<br/>Chair Depth: 59<br/>Length Between Legs Table: 70<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 150<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22780;0;1257.00;shopify;17;https://api.venturedesign.se//assets/products/1200x/GR22780_H_0_0.jpg;1;TRUE;"	7340220855251";draft
GR22780;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22780_H_1_4.jpg;2;;;
GR22780;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22780_H_1_2.jpg;3;;;
GR22780;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22780_H_1_1.jpg;4;;;
GR22780;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22780_H_1_0.jpg;5;;;
GR22780;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22780_H_1_8.jpg;6;;;
GR22780;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22780_H_1_3.jpg;7;;;
GR22780;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22780_H_0_1.jpg;8;;;
GR22780;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22780_H_0_2.jpg;9;;;
GR22781;Ghana & Copacabana Cafe Table 70 x 70 Nature + Dining Chair 2-pack Black;<div><p>Stylish, smart and minimalist - a coffee place that gilds summer! Dining table Ghana has a pretty design in beautiful teak and is collapsible for practical storage and movement. Here together with stackable chairs from the Copacabana series in Black Textilene. The chairs have straight Nordic shapes and a soft comfort. Create an inviting place on your patio!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Textilene<br/>Main Material Table: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 88<br/>Chair Width: 56.5<br/>Chair Depth: 60.5<br/>Length Between Legs Table: 70<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 110<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22781;0;1357.00;shopify;17;https://api.venturedesign.se//assets/products/1200x/GR22781_H_0_0.jpg;1;TRUE;;draft
GR22781;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22781_H_1_4.jpg;2;;;
GR22781;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22781_H_1_2.jpg;3;;;
GR22781;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22781_H_1_1.jpg;4;;;
GR22781;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22781_H_1_0.jpg;5;;;
GR22781;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22781_H_1_3.jpg;6;;;
GR22781;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22781_H_1_10.jpg;7;;;
GR22781;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22781_H_0_1.jpg;8;;;
GR22781;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22781_H_0_2.jpg;9;;;
GR22782;Ghana & Kenya Cafe Table 70 x 70 Nature + Dining Chair 2-pack Nature;<div><p>The perfect café group for this summer's sunny coffee shop! The table Ghana has a minimalist design in tasteful teak and is collapsible for practical movement and storage. Here together with delicious matching chairs from the Kenya series. The chairs are made of the material teak and have a stylish design that stands over time. Invest in a food group that invites you to many pleasant and social moments on the balcony!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Nature<br/></p><p><strong>Material</strong><br/>Main Material Chair: Teak<br/>Main Material Table: Teak<br/>Material Legs Chair: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 89<br/>Chair Width: 47<br/>Chair Depth: 43<br/>Length Between Legs Table: 70<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 100<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22782;0;1037.00;shopify;17;https://api.venturedesign.se//assets/products/1200x/GR22782_H_0_0.jpg;1;TRUE;"	7340220852861";draft
GR22782;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22782_H_1_4.jpg;2;;;
GR22782;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22782_H_1_2.jpg;3;;;
GR22782;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22782_H_1_1.jpg;4;;;
GR22782;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22782_H_1_0.jpg;5;;;
GR22782;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22782_H_1_5.jpg;6;;;
GR22782;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22782_H_1_3.jpg;7;;;
GR22782;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22782_H_0_1.jpg;8;;;
GR22782;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22782_H_0_2.jpg;9;;;
GR22792;Kenya Rectangular Dining Table 70 x 70 Nature + Position Chair Nature;<div><p>A cozy café group from the Kenya series is exactly what your patio needs! The neat table is foldable and comes in beautiful teak wood. With its classic workmanship and smooth design, the table is easy to match and easy to move around. Dimensions: 70x70 cm. The chairs are folding in several positions and have armrests for extra comfort. Also made of tasteful teak in a ribbed design that gives a very modern impression. Let the time here be the highlight of the day!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Nature<br/></p><p><strong>Material</strong><br/>Main Material Chair: Teak<br/>Main Material Table: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 69<br/>Chair Height: 105<br/>Chair Width: 62<br/>Chair Depth: 50<br/>Length Between Legs Table: 44<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 125<br/></p>;VENTURE DESIGN;Dining Set;TRUE;GR22792;0;2057.00;shopify;-1;https://api.venturedesign.se//assets/products/1200x/gr22792_2_m.jpg;1;TRUE;"	7340220852182";draft
GR22792;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22792_1_o.jpg;2;;;
GR22792;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22792_13_o.jpg;3;;;
GR22792;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22792_19_o.jpg;4;;;
GR22792;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22792_8_m.jpg;5;;;
GR22792;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22792_4_m.jpg;6;;;
GR22792;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22792_6_m.jpg;7;;;
GR22794;Ghana & Kenya Dining Chair Gold + Rectangular Dining Table 70 x 70 Nature;<div><p>A delicious matching café group in modern design and luxurious look! Kenya Café table is the perfect table in beautiful teak that is great for all summer's outdoor breakfasts and afternoon coffee. With its classic design and flexible design, the table is easy to match and easy to move around. Dimensions: 70x70 cm. Here together with trend -proof dining chairs from the Ghana series in matching teak. The chairs are collapsible and have an inviting design - enjoy the fig outdoors this summer!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Nature<br/></p><p><strong>Material</strong><br/>Main Material Chair: Teak<br/>Main Material Table: Teak<br/>Material Legs Chair: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 98<br/>Chair Width: 43<br/>Chair Depth: 47<br/>Length Between Legs Table: 44<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 100<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22794;0;1377.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/GR22794_H_0_0.jpg;1;TRUE;"	7340220853943";draft
GR22794;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22794_H_1_4.jpg;2;;;
GR22794;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22794_H_1_2.jpg;3;;;
GR22794;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22794_H_1_3.jpg;4;;;
GR22794;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22794_H_1_0.jpg;5;;;
GR22794;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22794_H_1_8.jpg;6;;;
GR22794;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22794_H_1_10.jpg;7;;;
GR22794;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22794_H_0_1.jpg;8;;;
GR22794;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22794_H_0_2.jpg;9;;;
GR22795;Kenya & Lindos Rectangular Dining Table 70 x 70 Nature + Dining Chair 2-pack Black;<div><p>Furnish the balcony or patio charming for all summer occasions! Kenya Café table is the perfect table in beautiful teak that is great for all summer's outdoor breakfasts and afternoon coffee. With its classic design and flexible design, the table is easy to match and easy to move around. Dimensions: 70x70 cm. Here together with chairs from the Lindos series in fashion conscious design. The chairs have stylish narrow legs and integrated armrests in black aluminum and a seat in durable, black rope. This is an inviting food group for two that are guaranteed to extend pleasant moments this summer!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Rope<br/>Main Material Table: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Armrest Height Chair: 68<br/>Chair Height: 85<br/>Chair Width: 55<br/>Chair Depth: 66<br/>Length Between Legs Table: 44<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 150<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22795;0;1497.00;shopify;44;https://api.venturedesign.se//assets/products/1200x/GR22795_H_0_0.jpg;1;TRUE;;draft
GR22795;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22795_H_1_4.jpg;2;;;
GR22795;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22795_H_1_2.jpg;3;;;
GR22795;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22795_H_1_1.jpg;4;;;
GR22795;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22795_H_1_3.jpg;5;;;
GR22795;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22795_H_1_8.jpg;6;;;
GR22795;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22795_H_1_9.jpg;7;;;
GR22795;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22795_H_0_2.jpg;8;;;
GR22795;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22795_H_0_1.jpg;9;;;
GR22796;Kenya & Lindos Rectangular Dining Table 70 x 70 Nature + Dining Chair 2-pack Black;<div><p>Furnish the balcony or patio charming for all summer occasions! Kenya Café table is the perfect table in beautiful teak that is great for all summer's outdoor breakfasts and afternoon coffee. With its classic design and flexible design, the table is easy to match and easy to move around. Dimensions: 70x70 cm. Here together with chairs from the Lindos series in fashion conscious design. The chairs have stylish narrow legs in black aluminum and a seat in durable, black rope. This is an inviting food group for two that are guaranteed to extend pleasant moments this summer!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Rope<br/>Main Material Table: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 86<br/>Chair Width: 57<br/>Chair Depth: 59<br/>Length Between Legs Table: 44<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 150<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22796;0;1237.00;shopify;17;https://api.venturedesign.se//assets/products/1200x/GR22796_H_0_0.jpg;1;TRUE;;draft
GR22796;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22796_H_1_4.jpg;2;;;
GR22796;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22796_H_1_2.jpg;3;;;
GR22796;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22796_H_1_1.jpg;4;;;
GR22796;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22796_H_1_3.jpg;5;;;
GR22796;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22796_H_1_8.jpg;6;;;
GR22796;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22796_H_1_10.jpg;7;;;
GR22796;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22796_H_0_1.jpg;8;;;
GR22796;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22796_H_0_2.jpg;9;;;
GR22797;Kenya & Copacabana Rectangular Dining Table 70 x 70 Nature + Dining Chair 2-pack Black;<div><p>An inviting food group for two that is guaranteed to extend pleasant moments this summer! Kenya café table is the perfect, folding table in beautiful teak that is great for all summer's outdoor breakfasts and afternoon coffee. With its classic design and flexible design, the table is easy to match and easy to move around. Dimensions: 70x70 cm. Here together with 2 chairs from the Copacabana series. The chairs are stackable with a seat in black textile and frame in aluminum. Let the time here be the highlight of the day!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Black<br/></p><p><strong>Material</strong><br/>Main Material Chair: Textilene<br/>Main Material Table: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 88<br/>Chair Width: 56.5<br/>Chair Depth: 60.5<br/>Length Between Legs Table: 44<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 110<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22797;0;1337.00;shopify;44;https://api.venturedesign.se//assets/products/1200x/GR22797_H_0_0.jpg;1;TRUE;;draft
GR22797;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22797_H_1_4.jpg;2;;;
GR22797;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22797_H_1_2.jpg;3;;;
GR22797;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22797_H_1_1.jpg;4;;;
GR22797;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22797_H_1_3.jpg;5;;;
GR22797;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22797_H_1_9.jpg;6;;;
GR22797;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22797_H_1_10.jpg;7;;;
GR22797;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22797_H_0_1.jpg;8;;;
GR22797;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/GR22797_H_0_2.jpg;9;;;
GR22798;Kenya Rectangular Dining Table 70 x 70 Nature + Dining Chair 2-pack Nature;<div><p>A lovely café group in a modern design and luxurious look! Kenya café table can be folded, made out of teak wood in a modern style. With its classic workmanship and smooth design, the table is easy to match and to move around. Dimensions: 70x70 cm. Here together with trend-proof dining chairs from the same series in matching teak. The chairs are foldable and have an inviting design - enjoy the coffee break outdoors this summer!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Nature<br/></p><p><strong>Material</strong><br/>Main Material Chair: Teak<br/>Main Material Table: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 89<br/>Chair Width: 47<br/>Chair Depth: 62<br/>Length Between Legs Table: 44<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 100<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22798;0;1017.00;shopify;44;https://api.venturedesign.se//assets/products/1200x/gr22798_2_m.jpg;1;TRUE;"	7340220854032";draft
GR22798;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22798_1_o.jpg;2;;;
GR22798;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22798_13_o.jpg;3;;;
GR22798;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22798_4_m.jpg;4;;;
GR22798;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22798_6_m.jpg;5;;;
GR22810;Kenya Rectangular Dining Table 70 x 70 Nature + Dining Chair 2-pack Nature;<div><p>Furnish for the perfect coffee break this summer! Kenya café table is a beautiful café table in lovely teak that is perfect for all summer breakfasts and afternoon coffees. With its classic and smooth design, the table is easy to match and easy to move around. Here together with 2 comfortable dining chairs from the Kenya series, also in teak. The chairs are also foldable for convenient storage. Create a charming place for all summer occasions! Table dimensions: 70x70cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Nature<br/>Main Colour Chair: Nature<br/></p><p><strong>Material</strong><br/>Main Material Chair: Teak<br/>Main Material Table: Teak<br/>Material Table Top: Teak<br/>Material Legs Table : Teak<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 89<br/>Chair Width: 47<br/>Chair Depth: 62<br/>Length Between Legs Table: 46<br/>Table Width: 70<br/>Table Length: 70<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>NUMBER OF SEATINGS: 2<br/>Weight Capacity Table: 70<br/>Weight Capacity Chair: 100<br/></p>;VENTURE DESIGN;Dining Set > Cafe Set;TRUE;GR22810;0;1017.00;shopify;44;https://api.venturedesign.se//assets/products/1200x/gr22810_2_m.jpg;1;TRUE;"	7340220862754";draft
GR22810;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22810_1_o.jpg;2;;;
GR22810;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22810_12_o.jpg;3;;;
GR22810;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22810_13_o.jpg;4;;;
GR22810;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22810_4_m.jpg;5;;;
GR22810;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22810_6_m.jpg;6;;;
GR22811;Lina & Lindos Round Dining Table ⌀120 Beige + Dining Chair 2-pack Brown;<div><p>A round dining group is perfect for creating an inviting atmosphere - here no one ends up on the edge! Dining table Lina has a minimalistic construction in white steel with a rectangular table top and slightly flared legs. Here together with our popular dining chairs from the Lindos series. The chair is made of durable materials with a seat in rope in an earthy beige shade and legs in black metal. Here you get a dining group that is both charming and inviting for your guests! Table diameter: 120cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Beige<br/>Main Colour Chair: Brown<br/></p><p><strong>Material</strong><br/>Main Material Chair: Rope<br/>Main Material Table: Aluminum<br/>Material Table Top: Aluminum<br/>Material Legs Table : Aluminum<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 86<br/>Chair Width: 57<br/>Chair Depth: 59<br/>Diameter Table: 120<br/>Length Between Legs Table: 78<br/>Table Height: 74<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>NUMBER OF SEATINGS: 4<br/>Weight Capacity Table: 80<br/>Weight Capacity Chair: 150<br/></p>;VENTURE DESIGN;Dining Set;TRUE;GR22811;0;3395.00;shopify;2;https://api.venturedesign.se//assets/products/1200x/gr22811_2_m.jpg;1;TRUE;"	7340220855299";draft
GR22811;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22811_10_o.jpg;2;;;
GR22811;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22811_12_o.jpg;3;;;
GR22811;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22811_13_o.jpg;4;;;
GR22811;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22811_11_o.jpg;5;;;
GR22811;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22811_14_o.jpg;6;;;
GR22811;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22811_6_m.jpg;7;;;
GR22811;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22811_4_m.jpg;8;;;
GR22814;Lina & Lindos Rectangular Dining Table 200 x 90 Beige + Dining Chair 2-pack Brown;<div><p>Create a modern eye-catcher in the conservatory! Dining table Lina has a minimalistic construction in beige steel with a rectangular table top and slightly flared legs. Here together with our popular dining chairs from the Lindos series. The chair is made of durable materials with a seat in rope in an earthy beige shade and legs in black metal. Here you get a dining group that is both comfortable and a delight to the eye! Table dimensions: 200x90cm.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour Table: Beige<br/>Main Colour Chair: Brown<br/></p><p><strong>Material</strong><br/>Main Material Chair: Rope<br/>Main Material Table: Aluminum<br/>Material Table Top: Aluminum<br/>Material Legs Table : Aluminum<br/></p><p><strong>Dimensions</strong><br/>Chair Height: 86<br/>Chair Width: 57<br/>Chair Depth: 59<br/>Length Between Legs Table: 191<br/>Table Width: 90<br/>Table Length: 200<br/>Table Height: 75<br/></p><p><strong>Other</strong><br/>Cushion Included?: No<br/>NUMBER OF SEATINGS: 6<br/>Weight Capacity Table: 80<br/>Weight Capacity Chair: 150<br/></p>;VENTURE DESIGN;Dining Set;TRUE;GR22814;0;4793.00;shopify;25;https://api.venturedesign.se//assets/products/1200x/gr22814_2_m.jpg;1;TRUE;;draft
GR22814;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22814_12_o.jpg;2;;;
GR22814;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22814_11_o.jpg;3;;;
GR22814;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22814_10_o.jpg;4;;;
GR22814;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22814_13_o.jpg;5;;;
GR22814;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22814_4_m.jpg;6;;;
GR22814;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22814_8_m.jpg;7;;;
GR22814;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/gr22814_10_m.jpg;8;;;
